alcohol,volatile acidity,sulphates,quality,Fuzzy_Quality_Score,Kategori_Kualitas_Fuzzy
11.09605698361348,0.5715574720696567,0.410835851180845,7,59.99999999999996,Average
10.334082838594579,0.6121569052736469,0.5600937465569341,7,60.00000000000003,Average
11.277226245720831,0.7166102486350554,0.6507865549577275,8,58.49236221229637,Average
12.32763582768963,0.7107604104069806,0.6570470890647113,5,58.22209313676168,Average
10.219015950331997,0.22446612640858177,0.5824901792781134,6,60.00000000000006,Average
10.219035651660983,0.31243499201697544,0.7434274898521248,6,59.99999999999995,Average
12.39505537860887,0.603007053441732,0.4898569355926109,6,59.999999999999964,Average
11.420921674983491,0.6027571901824418,0.628643077246806,7,59.999999999999986,Average
9.936630736878058,0.6030095372612096,0.6680443447567849,7,50.51807145080977,Average
11.151072052303158,1.2705462981309443,0.7271658251088123,5,17.819596388156338,Poor
9.943898768625045,0.6141781021386334,0.7567422317133334,6,50.90582152382415,Average
9.941124295715692,0.7271131280361198,0.4813036862243196,6,50.75811318814804,Average
10.79035472587924,0.6908003526986405,0.41988287438965666,8,60.0,Average
8.5,0.6302782502611596,0.8416515232847763,7,16.666666666666664,Poor
8.5,0.43694615107193086,0.6998471017969388,6,16.666666666666664,Poor
9.825254964910833,0.6517938440986535,0.537727019516517,5,44.131570179225605,Poor
9.284602655598691,0.3454349570924856,0.8826727963283785,5,19.267890019566206,Poor
10.877096799114328,0.45263627865199824,0.6673511951439288,6,60.0,Average
9.410371109374546,0.4029272904341793,0.826894577609574,7,19.99542477032071,Poor
8.80523555839765,0.5163748278772645,0.6601277722115164,5,17.157762953474666,Poor
12.258778522705864,0.9629317133347017,0.9591121887322981,8,48.57045118999351,Poor
10.229068439416157,0.12654696148165034,0.9133011263664808,5,60.0,Average
10.581033845625509,0.6372520380749027,0.612655377728139,4,59.99999999999998,Average
8.790302176543852,0.17745682576206967,0.7957356426431533,4,17.114336243608314,Poor
9.846740730569781,0.40561362684211333,0.7468063924377721,7,45.43451954158984,Poor
10.633107107651838,0.7177901193934733,0.8552947336298523,6,58.14261967711704,Average
9.118807707093236,0.5128560038190926,0.5052614809129844,7,18.403887529421574,Poor
10.950837622014806,0.28445104441413877,0.7529077189997659,7,59.99999999999998,Average
9.779233572097434,0.3569392581480063,0.8087636730274381,7,41.17458971434869,Poor
10.149967500248067,0.6359195497869352,0.3861890770365329,7,24.877192762292307,Poor
9.777952065324724,0.35392667365657265,0.47251122310013377,8,41.090318551222055,Poor
12.722733821410724,0.543291717916395,0.34411517333598496,8,,Unknown
10.48380333031448,0.5091143679807627,0.6095889748333163,5,60.00000000000002,Average
9.23074688525292,0.36967993047883657,0.7576313383693943,4,18.974474674349175,Poor
11.487053894523827,0.9287888178650652,0.8753535578144043,7,36.79046716712049,Poor
9.034987620034773,0.6267838044636023,0.6611142170629662,5,18.015357104925734,Poor
10.750636314005707,0.1,0.8942923318356938,4,60.00000000000002,Average
8.5,0.5372908629538855,0.4429847812677663,6,16.666666666666664,Poor
8.906176741321884,0.3676427070463224,0.39449263409672686,8,17.493214933075823,Poor
10.736233483042948,0.6704866669592449,0.6416678451655072,4,60.000000000000014,Average
11.386159895994492,0.34149585231345986,0.7076098173408961,6,63.2471983766171,Average
10.705641937427965,0.4770527117066202,0.645095787785886,4,60.00000000000002,Average
10.36122206113411,0.6009974557960914,0.33988368499401855,8,,Unknown
10.138675565292854,0.6731510388340243,0.6366319940730818,8,59.14495522081602,Average
8.725773611559088,0.2599407185888447,0.45432957492427206,5,16.946842988262915,Poor
9.63618694992635,0.43309975283181035,0.7504508823245057,7,31.236974708032132,Poor
9.947233474848256,0.4050109377678088,0.7049897369145273,4,51.0828583469992,Average
11.7685466714627,0.3693341534852576,0.5090180320508968,4,63.000968719460154,Average
10.912341947482155,0.8530908480562194,0.572919962399496,6,37.96892425051767,Poor
8.5,0.5809963421921911,0.4911179717166573,8,16.666666666666664,Poor
10.888900763273753,0.24782320913299094,0.6405981354090242,4,60.000000000000036,Average
10.03790126350042,0.6835723894109552,0.7932713480751857,8,55.656919832407596,Average
9.68769359963285,0.9244312394025267,0.5021410930496685,4,20.484262290474604,Poor
11.234011546609041,0.7064930521102294,0.7256069773276766,5,59.41534775564277,Average
11.737199426995142,0.19612600680919728,0.5704613572441339,7,63.51997742348992,Average
11.617536142939437,0.4031531854267497,0.5310690751606484,4,59.999999999999986,Average
9.492938972132833,0.7533822298373245,0.6339454460068163,8,20.50206694678369,Poor
10.128945148978543,0.3584661068762438,0.4947136516370939,5,58.26281049687133,Average
10.897516117684276,0.5887638856292456,0.5669526041979227,4,59.99999999999997,Average
11.670654152546831,0.6549268106858673,0.47031831611167274,6,59.999999999999936,Average
9.924990914585653,0.3146139056843834,0.9447087699374583,7,49.891459934120476,Poor
10.27720922800342,0.48809492878764,0.6552895327957593,4,60.00000000000002,Average
9.172398031192767,0.1,0.5450411738011122,5,18.670113528076524,Poor
9.064552051103195,0.295122471733142,0.6820969866101333,6,18.14832476150038,Poor
11.475030986873037,0.4494863697213679,0.6331507925463755,5,60.00000000000004,Average
12.127488034284987,0.2504433636070301,0.6168545600700166,5,67.0919843016913,Average
10.4135878541036,0.8264822607863271,0.7421250050065138,6,44.23896397105373,Poor
11.704239477470429,0.21397172440787343,0.7636261565070958,5,63.34980472775856,Average
10.933963230057161,0.41199110266060324,0.5704248278584209,6,59.999999999999936,Average
9.72585629447385,0.5261481154572183,0.563627263903298,4,37.5960243730396,Poor
10.933674726610096,0.7882546578132231,0.6087422454272534,6,50.55050705449719,Average
12.345643879759162,0.2128275697641121,0.3047118252896623,6,59.999999999999936,Average
10.457008753068058,0.732632750430992,0.42272134067021716,7,47.17460080059871,Poor
12.377572386976807,0.5020466122039174,0.8550311401166787,6,65.08232883190409,Average
8.5,0.3036982697904098,0.8967451570251925,6,16.666666666666664,Poor
11.486283005250268,0.5924206948526541,0.6126445940665433,4,60.0,Average
10.604456481885805,0.539811939114694,0.736483544458365,7,59.99999999999998,Average
10.141191179440959,0.3799566245682411,0.6966875231815305,8,58.889262307800486,Average
10.610112931842602,0.5139604169980038,1.1118321212682858,4,,Unknown
8.5,0.42293728062764796,0.8179362367151866,4,16.666666666666664,Poor
10.236393734594985,0.5227034690502496,0.6308123612778851,8,60.000000000000064,Average
10.928535085814095,0.6324261349042093,0.5066689339099362,6,59.99999999999998,Average
12.27347285368982,0.8172033632290705,0.4090330519613642,5,43.477533180192836,Poor
9.878075738071622,0.25243690023463017,0.6805195453800835,7,47.27031927322751,Poor
9.529807676528176,0.9266066749312534,0.5365473882073545,5,20.445391399340725,Poor
9.897891547698556,0.10958244009549961,0.43666194356034893,8,48.395227943380725,Poor
11.59848254124249,0.4696429809928833,0.553014067363621,4,59.999999999999986,Average
10.894501331591622,0.6176634412969153,0.48776779945784077,4,60.000000000000014,Average
9.864287755479554,0.5561983735470065,0.9030712452608847,7,46.47299351120686,Poor
11.115920919736027,0.37546009603588126,0.7822459635424176,4,60.11319530921974,Average
10.616493059217648,0.45837554992854496,0.6488041038025074,4,59.999999999999986,Average
11.662373988639468,0.4013998130682334,0.8719916208335039,7,64.49520393332638,Average
9.657536287347178,0.3821270486111577,0.6616052461471428,7,32.79424513248962,Poor
10.106805424082678,0.669920419404205,0.5208073698007605,8,58.66356600078889,Average
10.02947021624141,0.5714030971930095,0.8784686115904485,4,55.251577957545706,Average
8.743782062241458,0.36141808094786915,0.7308365065526988,4,16.99018522681113,Poor
10.855344332477491,0.6799199750866501,0.49441307685103153,8,59.99999999999996,Average
10.813266326615867,0.5614599041753219,0.6214491982874588,6,60.00000000000001,Average
10.506136147970953,0.662572423767792,0.5186572619922865,6,59.999999999999986,Average
10.218495439949823,0.6259257683847225,0.4425800403553496,6,59.99999999999993,Average
8.801555109539503,0.33420099781558554,0.7889266321297462,8,17.146903666101643,Poor
9.995225612681569,0.3879637919606061,0.9364124960705196,4,51.68232820326207,Average
10.088742580167876,0.6494587210246524,0.44021486392712883,8,55.63893889665506,Average
9.537267276934058,0.622074053086693,0.7344453855035856,8,23.615626116705457,Poor
10.306457146000788,0.49581968120717035,0.5524036146317259,6,60.00000000000005,Average
10.984861028177447,0.5234654766617564,0.5769311924352956,5,60.000000000000014,Average
12.763423081452636,0.755532979157685,0.5611409113641697,4,44.27401501916566,Poor
10.709493375398207,0.38168572223283403,0.5204013845480276,6,59.999999999999936,Average
10.809060468867317,0.6094194762340076,0.6572782441917241,5,60.00000000000001,Average
10.4106649010806,0.4595614695132212,0.5253574825383444,5,60.00000000000001,Average
8.5,0.45646375935455596,0.6905685238669759,7,16.666666666666664,Poor
10.46818334946094,0.719755370397438,0.6424642835826295,4,58.187439060457635,Average
10.572276251929232,0.665083269797606,0.6141577929700386,5,60.0,Average
13.455890534982343,0.6627019272001278,0.5138654506937603,6,,Unknown
10.269166842262653,0.7610957614308658,0.5634843004147501,7,53.95181291681542,Average
10.861856810800335,0.5042007683265518,0.7633086838738634,4,60.000000000000014,Average
10.458345876353707,0.6363905942589928,0.7251375781436571,8,59.99999999999997,Average
9.097586354856562,0.4379466486813088,0.5033667132802173,6,18.3021979753063,Poor
11.871387377418024,0.5648332704976884,0.6648998458143839,5,59.999999999999986,Average
11.402319639224128,0.4739713891264631,0.7627080685057683,5,60.000000000000014,Average
11.449238336451657,0.5193991929985436,0.39958920783179425,6,59.83314681340415,Average
9.408735054246314,0.6190314050873827,0.7315040288569903,5,19.98560680382927,Poor
12.183353173123319,0.3363558633533055,0.550606436158123,7,66.56131704112055,Average
8.817778724649262,0.918477455137092,0.7355898002889739,4,17.1955297911231,Poor
11.204228512560324,0.2987965237000596,0.5355111265186225,7,60.584155846768596,Average
13.128546750971974,0.25716227744245357,0.3792676849003222,5,,Unknown
9.311356409843174,0.7316221747000136,0.4058686343175256,8,19.417853385543747,Poor
9.820442724476674,0.6583325387925871,0.6572127419992073,4,43.83550960701096,Poor
10.619581638105169,0.624823963410431,0.6889583752582223,4,59.99999999999999,Average
9.89582921506056,0.625669101852856,0.5143525062343387,6,48.279250118953364,Poor
8.63920388272064,0.49755064543061706,0.7457888688166061,6,16.778381499806937,Poor
10.582275569767233,0.32054912570283367,0.4007719906596561,8,59.99999999999995,Average
9.225235543528674,0.5151609116387452,0.6400880302029025,4,18.945109130157796,Poor
11.068310916762218,0.36456765769757765,0.46834757003563154,8,59.99999999999994,Average
9.396690918919436,0.6950239466835503,0.5522245838296762,6,19.913604308098055,Poor
12.359921286021047,0.47058852369957227,0.6571098006974622,6,59.99999999999998,Average
9.560096049196515,0.33490056064149765,0.5209379952074071,4,25.43847819938111,Poor
10.113526180553189,0.4357228316694013,0.5923166683655262,7,58.76747457668126,Average
11.476220660843603,0.5825862908551249,0.8009439213821661,5,60.041462273496,Average
9.022962820279254,0.38725508943920506,0.5634662195715278,6,17.962600944264295,Poor
10.772951921524955,0.3355559208867137,0.7753538168097713,6,60.00000000000004,Average
12.068571305138914,0.5487374422983825,0.48054397180135733,7,60.00000000000005,Average
8.571020118526526,0.5489933142217446,0.7294706266872925,7,16.696909237712223,Poor
10.721560630238764,0.39861136492577404,0.8662352930986851,8,60.00000000000005,Average
10.811859353098109,0.4057923388763354,0.3,8,60.000000000000014,Average
11.438187446132773,0.5464099874715272,0.5304657116794285,5,60.00000000000001,Average
9.015659146946302,0.2103831317005352,0.736560819077081,5,17.93094052127456,Poor
8.915452064298869,0.21850724512468894,0.6195431920935511,4,17.5274783571013,Poor
11.126329878740277,0.3563111557495128,0.7056718810056963,8,60.24113090776776,Average
10.856381607879824,0.45731056965763056,0.5594022219926269,6,59.999999999999986,Average
10.800591420415051,0.562181513119601,0.662988468120935,8,60.000000000000014,Average
10.91573785139637,0.7950712433899104,0.6266484146911881,6,49.584610662036404,Poor
9.683970334105812,0.6715319246404039,0.8251673092489711,7,34.68434603097265,Poor
10.778704436593204,0.4680122940073146,0.688163126495182,8,59.99999999999998,Average
10.851686967958418,0.49619675841946226,0.7006403993112803,7,60.000000000000014,Average
9.64277829836836,0.2994941270724382,0.58821845508163,5,31.72159364335978,Poor
12.738929413373707,0.49629737280152203,0.576859066389126,5,60.00000000000002,Average
11.068599505094145,0.4422682722159723,0.5851162718270568,4,59.99999999999999,Average
9.070435803356823,0.5645437120676179,0.7091678213567445,8,18.175328367616363,Poor
11.287864330360595,0.33455381128953543,0.5868523278769606,7,61.81494537764788,Average
9.330381995727214,0.6038693028482345,0.6934662285344619,6,19.526127194104873,Poor
11.444501524490942,0.8065477826005156,0.9613101197968159,5,44.97182780318901,Poor
11.890314694808884,0.4782479703086285,0.7806687055147539,5,60.00000000000001,Average
9.515181217977947,0.5803423444197883,0.6010964701748238,6,21.814485043244446,Poor
11.656051355093187,0.6380287983422225,0.8301820883245917,7,61.49232568028857,Average
10.995337112323798,0.4197559056228327,0.5887886940467673,7,60.00000000000001,Average
11.486472191993387,0.5448184963620833,0.34428131972332193,8,,Unknown
12.776151579184736,0.502518480156359,0.4987870533623894,8,59.99999999999997,Average
10.205534260796556,0.5195352197097663,0.36938121184612166,4,,Unknown
9.595516602771013,0.34539804322890666,0.5972729773938037,5,28.18746314472071,Poor
9.432582684449372,0.5049020348517885,0.6527627568784328,8,20.129586096029165,Poor
9.521027658041474,0.5995996582490899,0.9014655968412923,7,22.29544498037699,Poor
10.407477948703075,0.7902287215590084,0.6990391060646244,6,50.27608418109776,Average
10.909382369779973,0.6918541652170414,0.6171349206786704,7,60.000000000000014,Average
10.832028959196023,0.9306364915023113,0.7744108371775233,5,20.373697807842863,Poor
11.492619898843229,0.3465304874223901,0.31832970364881724,7,59.999999999999936,Average
